Potential_V,Scan_rate_mV_s,Current_capacitive_mA,Current_diffusion_mA,Current_total_reconstructed_mA
0.0915914690841485,5.0,0.004870198389236,0.017611720245552645,0.022481918634788645
0.092246241899519,5.0,0.004989495553413,0.017614884354524817,0.022604379907937816
0.0929010147148895,5.0,0.005089371652682501,0.017627430056150743,0.022716801708833244
0.09355578753026,5.0,0.005193709537119001,0.01762353911128076,0.02281724864839976
0.0942105603456305,5.0,0.005286638721640501,0.017627175492147,0.0229138142137875
0.094865333161001,5.0,0.005384625943454,0.017651735197436194,0.023036361140890194
0.0955201059763715,5.0,0.005485427419073499,0.017677783428312263,0.023163210847385762
0.096174878791742,5.0,0.00566309735994,0.017562997836141677,0.023226095196081677
0.0968296516071125,5.0,0.0057577196100905,0.017598093176463235,0.023355812786553735
0.097484424422483,5.0,0.005821246387361499,0.01769368376686671,0.02351493015422821
0.0981391972378536,5.0,0.005905722795899999,0.01769666896636139,0.023602391762261386
0.0987939700532241,5.0,0.0060034592671285,0.017684813417716737,0.023688272684845236
0.0994487428685946,5.0,0.0061274025677525,0.01763896197842769,0.02376636454618019
0.1001035156839651,5.0,0.006245176977233,0.017655493449346048,0.02390067042657905
0.1007582884993356,5.0,0.006374321867445,0.01765449939047156,0.02402882125791656
0.1014130613147061,5.0,0.0065205954371985,0.017622339590991798,0.024142935028190298
0.1020678341300766,5.0,0.0065791773097985005,0.017701848933814997,0.024281026243613498
0.1027226069454471,5.0,0.006625086161926,0.017809138998299636,0.024434225160225635
0.1033773797608176,5.0,0.0066872850596349995,0.017902703897743764,0.024589988957378763
0.1040321525761881,5.0,0.006848755733564501,0.01779414115899334,0.024642896892557838
0.1046869253915586,5.0,0.0070024990942005,0.017729024551026526,0.024731523645227026
0.1053416982069292,5.0,0.007090507210643499,0.017818170414522765,0.024908677625166263
0.1059964710222997,5.0,0.007188442723469499,0.017837465310158375,0.025025908033627874
0.1066512438376702,5.0,0.007269950603276,0.01787475233077692,0.02514470293405292
0.1073060166530407,5.0,0.0072953198680995,0.018008959441589378,0.025304279309688878
0.1079607894684112,5.0,0.0073896091369255,0.017972490243111934,0.025362099380037435
0.1086155622837817,5.0,0.007498382057974,0.017932365041887135,0.025430747099861137
0.1092703350991522,5.0,0.0075833023275445,0.01803851419485828,0.02562181652240278
0.1099251079145227,5.0,0.007697265757286499,0.01806847883834149,0.025765744595627988
0.1105798807298932,5.0,0.007795814485929,0.01810239722436359,0.02589821171029259
0.1112346535452637,5.0,0.0078086372837145,0.018257889710086347,0.026066526993800847
0.1118894263606342,5.0,0.007857171589412,0.01836796472431074,0.02622513631372274
0.1125441991760047,5.0,0.0079349610855435,0.018426991285619525,0.026361952371163025
0.1131989719913753,5.0,0.0081054174255935,0.018272689145178208,0.026378106570771706
0.1138537448067458,5.0,0.008203926227673,0.018314211246109064,0.026518137473782066
0.1145085176221163,5.0,0.008254177300545,0.018475194673,0.026729371973545
0.1151632904374868,5.0,0.00837147017985,0.018436086840969652,0.026807557020819654
0.1158180632528573,5.0,0.008428722267312,0.018498251437307607,0.026926973704619606
0.1164728360682278,5.0,0.008458350095046,0.01861501685331117,0.027073366948357172
0.1171276088835983,5.0,0.0085170489047325,0.018709668231183474,0.027226717135915974
0.1177823816989688,5.0,0.0086098052524655,0.0187583769093377,0.0273681821618032
0.1184371545143393,5.0,0.008729181204539499,0.018766705863861175,0.027495887068400674
0.1190919273297098,5.0,0.0088640526059425,0.018772764776424804,0.027636817382367306
0.1197467001450803,5.0,0.008955268668071,0.01884067622185715,0.02779594488992815
0.1204014729604509,5.0,0.009010003777255499,0.01896463625449262,0.02797464003174812
