z_x,z_y,surrogate_SSE,x_label,y_label,pair_key
0.7350008249719711,0.6811147935703984,809.0373868726483,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7360071142801472,0.6811147935703984,797.7393999567968,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7370134035883233,0.6811147935703984,786.9348093734743,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7380196928964994,0.6811147935703984,776.6236151226818,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7390259822046755,0.6811147935703984,766.805817204417,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7400322715128516,0.6811147935703984,757.4814156186823,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7410385608210277,0.6811147935703984,748.6504103654752,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7420448501292038,0.6811147935703984,740.3128014447971,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7430511394373799,0.6811147935703984,732.4685888566487,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.744057428745556,0.6811147935703984,725.1177726010283,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7450637180537321,0.6811147935703984,718.2603526779375,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7460700073619082,0.6811147935703984,711.8963290873749,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
